# Exact Riemann solution for problem: 5
# Discretization: zonal
# Domain bounds: [0.00000e+00,1.00000e+00]
# Iterface position: 8.00000e-01
# Gamma: 1.40000e+00
# Left  state [dens,velx,pres]: [1.00000e+00, -1.95974e+01, 1.00000e+03]
# Right state [dens,velx,pres]: [1.00000e+00, -1.95974e+01, 1.00000e-02]
# Time: 1.20000e-02
                x              dens              pres              velx              eint              cspd
  9.885000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.895000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.905000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.915000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.925000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.935000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.945000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.955000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.965000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.975000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.985000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
  9.995000000e-01   1.000000000e+00   1.000000000e-02  -1.959745000e+01   2.500000000e-02   1.183215957e-01
